vatnLnr,area_km2,circum_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,width_m,length_m,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
29654,0.7,4.13,33.0,80.7,22.765,0.466,078.5E,408.2240721293017,2079.8096203136083,5.094774566980571,078,1.6834203004837036,24.916961669921875,33.92560958862305,43.043434143066406,71.50382995605469,33.966861148421756,13.223899530373227,1489,540.4324340820312,926.5654296875,995.7308349609375,1087.80517578125,1326.3782958984375,1004.4860644728005,124.287724309995,1489,464.0536303907693
33287,0.99,0.0,3.0,11.0,3.33,0.085,310.K,364.87776163777926,2678.119951772045,7.339773023576765,310,0.013483664952218533,0.6943745017051697,1.333329677581787,2.1273003220558167,5.21852445602417,1.5130009103777662,1.0334758868616196,1446,669.9686889648438,673.6876525878906,675.8553466796875,679.6907196044922,685.5054931640625,676.557918395574,3.615915879924217,1446,6.589229430730256
37117,0.6,3.58,16.0,28.0,9.74,7.109,125.4D,446.7206025213493,1339.7275845847994,2.999027976375395,125,0.34540799260139465,3.8976669311523438,6.434357643127441,9.871654510498047,27.008800506591797,7.298367714510749,4.459914492889091,1349,110.44804382324219,130.85293579101562,141.68563842773438,155.10653686523438,223.283203125,144.53152798369163,19.46586610926053,1349,34.083484160449444
37128,0.74,6.26,7.0,14.0,4.859,0.845,125.4B,212.0128970084661,3281.312932217106,15.476949650313381,125,0.0,2.859995186328888,5.372000694274902,8.445531129837036,21.88199234008789,6.0294238038324,4.223671427684338,804,59.79999923706055,63.19538593292236,68.14346313476562,78.33391189575195,116.2540054321289,72.01020289179104,11.507879845162247,804,12.210203654730492
38171,0.13,1.75,10.0,23.5,1.359,0.751,127.3Z,172.93038104926586,669.6825687734378,3.872555907817337,127,1.0999678373336792,4.6069557666778564,7.735071182250977,12.3960599899292,24.473594665527344,9.007010472074468,5.326476536823899,235,141.92578125,149.3825225830078,156.18563842773438,162.0743179321289,196.67617797851562,157.35473736702127,10.825431235173994,235,15.428956117021272
44283,1.09,4.78,10.0,28.0,11.347,0.384,163.D2Z,437.83641646399633,2494.3018313102793,5.696880701368951,163,0.0,2.84588086605072,4.5934343338012695,6.582799673080444,15.017316818237305,4.878806413410693,2.7690553902452693,1702,553.0075073242188,587.3173217773438,596.0256958007812,606.2306518554688,635.1203002929688,597.1678172737955,14.08282788177444,1702,44.1603099495768
44284,0.39,4.65,12.0,20.5,4.809,0.093,163.D2Z,261.14911564276724,2103.9735265710965,8.056598320819809,163,0.05873626098036766,2.941388964653015,4.8373613357543945,7.5071481466293335,17.91789436340332,5.576350260416667,3.5912008722547144,750,495.49298095703125,509.09022521972656,513.90966796875,522.3797302246094,557.1243286132812,516.6945833333333,10.319470639368049,750,21.20160237630205
44473,0.85,5.12,5.0,13.0,4.034,0.407,163.E8Z,341.5111782619365,2601.6027929805778,7.617914020328693,163,0.09863218665122986,2.9384284019470215,4.198976516723633,6.217196583747864,15.064986228942871,4.966890552662037,2.978745714464107,1350,968.0139770507812,974.1724700927734,979.434326171875,988.3682708740234,1031.986083984375,982.8112037037037,12.220340850448023,1350,14.797226652922404
45039,0.3,4.67,3.0,8.0,0.765,0.105,154.52Z,109.48900553606404,2813.7847616920817,25.699244850344932,154,0.06007476523518562,0.8950656652450562,1.905931830406189,2.8161585330963135,4.590496063232422,1.8872599283854166,1.0863772705876769,285,5.102929592132568,7.623046875,9.377148628234863,10.062695503234863,12.259570121765137,8.916235779879386,1.5865618909790145,285,3.813306187746818
46279,0.94,5.59,9.0,27.0,8.825,0.115,166.3Z,377.3438745414828,2506.250354399654,6.641820693247089,166,0.11094719171524048,1.1734751462936401,4.162456512451172,9.1868896484375,24.86127471923828,5.6755907789057405,4.937492998132515,1533,14.0673828125,33.567771911621094,39.529296875,50.32421875,104.7032241821289,45.31860017123287,17.72625950493861,1533,31.251217358732873
46290,1.02,5.04,3.0,12.0,2.981,0.075,166.3Z,424.39846648226035,2059.9639964455673,4.853844109098996,166,0.0,0.3836638331413269,0.6509521007537842,1.306950867176056,9.763028144836426,1.1977082141855144,1.5471806364710574,1448,27.162403106689453,31.03671884536743,33.096923828125,34.95068359375,57.91572189331055,33.51384182924724,3.452219463572304,1448,6.351438722557788
46838,5.19,13.15,28.0,65.0,146.862,0.537,170.B5,918.958580229516,5633.686031863275,6.130511377842759,170,0.0,8.928325653076172,14.678854942321777,21.721553802490234,42.724754333496094,15.403740415657788,9.470651644451065,8673,45.25507736206055,73.6375961303711,129.58837890625,214.4547882080078,525.8011474609375,154.08412602329068,97.46564046563023,8673,108.82904866123013
46839,13.66,33.66,38.0,145.5,515.667,3.724,167.BD,570.6467629782037,23982.797799683467,42.02739655354797,167,0.0,6.476849436759949,11.8349609375,20.45793342590332,65.49920654296875,14.738746900360685,11.390537227921154,11090,468.04949951171875,636.0220336914062,659.7974853515625,712.4112091064453,1049.981201171875,685.168710550045,76.6292047434279,11090,217.11921103832628
47869,0.22,2.39,4.0,14.0,0.898,0.454,180.4Z,167.17586391954603,1272.903159648049,7.614156313022782,180,0.3816124200820923,3.4945766925811768,6.518580913543701,10.705379247665405,29.505725860595703,7.755870388862782,5.145988752206055,266,19.912206649780273,24.46071767807007,28.960205078125,36.49028301239014,62.40449142456055,31.33098126174812,9.097710948095761,266,11.418774611967848
47875,1.23,7.59,5.0,25.0,6.377,0.986,180.4Z,336.4207063918616,3636.4516598007212,10.809238523995594,180,0.029594706371426582,1.619372844696045,3.88997220993042,8.555508613586426,26.89125633239746,5.4155610515285995,4.660244989923344,1521,19.655858993530273,23.637012481689453,28.953907012939453,41.237693786621094,105.9242172241211,35.78443971893491,17.172905561022606,1521,16.12858072540464
47877,0.93,7.71,4.0,17.0,3.914,0.311,180.6Z,253.90083570362958,3716.6899862109785,14.638352709281166,180,0.0,1.991773784160614,3.2910094261169434,4.935478568077087,41.79133605957031,4.414737955729167,4.482091044567868,1080,7.865332126617432,13.864331245422363,16.118993759155273,20.4110107421875,85.65937805175781,18.93453414351852,9.155676053498949,1080,11.069202016901087
47900,1.25,7.7,4.0,14.0,5.332,0.119,180.4Z,363.46246431696636,3440.5293664922788,9.465982609670199,180,0.0,1.7219059467315674,3.00787615776062,5.567451477050781,23.37099266052246,4.513209278382065,4.347824013884176,1787,4.540820121765137,10.356884479522705,14.959375381469727,21.244579315185547,103.0595703125,19.012695858981534,13.964080309270726,1787,14.471875737216397
47909,0.54,5.21,5.0,15.5,2.494,0.231,180.4Z,240.19707368396917,2382.466396751196,9.918798594048829,180,0.036304980516433716,1.474351406097412,3.1955337524414062,7.432636976242065,52.92922592163086,7.87718822337963,11.733331416183225,675,2.4072265625,13.302978515625,15.29345703125,22.918749809265137,211.81143188476562,25.169461805555557,28.07199312561904,675,22.762235243055557
48339,0.21,2.84,4.0,9.0,0.786,0.165,177.52Z,146.19983201430682,1602.9464854435398,10.964078845772399,177,0.2311323583126068,2.2351319789886475,4.287079811096191,6.380642414093018,14.84344482421875,4.716366621376811,3.2448313094291543,345,29.509082794189453,34.55097579956055,37.8271484375,43.569725036621094,58.62353515625,39.712466032608695,6.328409199337519,345,10.203383238419242
80267,0.0144,,2.6,8.3,0.0374,,007.AC,82.09548228231131,247.54730936475102,3.0153584884668954,007,0.3050554096698761,3.7745299339294434,5.777791976928711,7.095489501953125,10.103033065795898,5.59160902235243,2.0454148791564686,45,612.79833984375,616.0394287109375,619.5693359375,621.97216796875,627.1735229492188,619.3972222222222,3.7510584739581123,45,6.59888237847224
