regine,trans_totp,trans_tdp,trans_tpp,trans_totn,trans_din,trans_ton,trans_ss,trans_toc,ret_totp,ret_tdp,ret_tpp,ret_totn,ret_din,ret_ton,ret_ss,ret_toc
002.A12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A2A,0.535036,0.697099,0.365221,0.823818,0.778122,0.937617,0.014499,0.650929,0.464964,0.302901,0.634779,0.176182,0.221878,0.062383,0.985501,0.349071
002.A2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A2C,0.329239,0.49538,0.197059,0.515693,0.444013,0.773888,0.00267,0.485385,0.670761,0.50462,0.802941,0.484307,0.555987,0.226112,0.99733,0.514615
002.A2D,0.277615,0.434583,0.16118,0.477566,0.406736,0.746079,0.001638,0.436782,0.722385,0.565417,0.83882,0.522434,0.593264,0.253921,0.998362,0.563218
002.A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A5A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A5B,0.468666,0.63822,0.306051,0.716302,0.654416,0.890299,0.008571,0.60119,0.531334,0.36178,0.693949,0.283698,0.345584,0.109701,0.991429,0.39881
002.A5C,0.107486,0.311007,0.016357,0.628965,0.542417,0.862779,0.0,0.145302,0.892514,0.688993,0.983643,0.371035,0.457583,0.137221,1.0,0.854698
002.A60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.A8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AA8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.AAB,0.38785,0.606993,0.177832,0.655426,0.575434,0.871887,0.000454,0.457556,0.61215,0.393007,0.822168,0.344574,0.424566,0.128113,0.999546,0.542444
002.AB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ABA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ABB,0.717204,0.835316,0.559094,0.90898,0.882214,0.969788,0.066699,0.778221,0.282796,0.164684,0.440906,0.09102,0.117786,0.030212,0.933301,0.221779
002.ABC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ABD,0.628592,0.780812,0.434896,0.86005,0.820525,0.952588,0.022765,0.690845,0.371408,0.219188,0.565104,0.13995,0.179475,0.047412,0.977235,0.309155
002.ABE,0.14155,0.359422,0.027195,0.684069,0.604923,0.88698,0.0,0.190277,0.85845,0.640578,0.972805,0.315931,0.395077,0.11302,1.0,0.809723
002.AC0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ACA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ACB,0.173219,0.404697,0.036431,0.746498,0.678384,0.912256,6e-06,0.195572,0.826781,0.595303,0.963569,0.253502,0.321616,0.087744,0.999994,0.804428
002.AD0,0.940873,0.969536,0.888348,0.994135,0.992195,0.998168,0.737775,0.938458,0.059127,0.030464,0.111652,0.005865,0.007805,0.001832,0.262225,0.061542
002.ADA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.ADB,0.275822,0.486189,0.113374,0.523495,0.439266,0.797162,8.8e-05,0.383546,0.724178,0.513811,0.886626,0.476505,0.560734,0.202838,0.999912,0.616454
002.AE,0.311158,0.546787,0.110839,0.804981,0.750323,0.933793,0.000435,0.335483,0.688842,0.453213,0.889161,0.195019,0.249677,0.066207,0.999565,0.664517
002.B11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B1A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B1AZ,0.739054,0.857086,0.558545,0.968047,0.957682,0.989919,0.16529,0.740519,0.260946,0.142914,0.441455,0.031953,0.042318,0.010081,0.83471,0.259481
002.B1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B1C,0.869292,0.931117,0.763162,0.950795,0.935316,0.984227,0.448738,0.868495,0.130708,0.068883,0.236838,0.049205,0.064684,0.015773,0.551262,0.131505
002.B1D,0.406547,0.623493,0.191414,0.852636,0.809639,0.95095,0.000917,0.464931,0.593453,0.376507,0.808586,0.147364,0.190361,0.04905,0.999083,0.535069
002.B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.B6B,0.17145,0.339624,0.064491,0.296438,0.23583,0.587261,5.6e-05,0.278571,0.82855,0.660376,0.935509,0.703562,0.76417,0.412739,0.999944,0.721429
002.B7,0.973337,0.986488,0.948059,0.999795,0.999727,0.999936,0.936738,0.967353,0.026663,0.013512,0.051941,0.000205,0.000273,6.4e-05,0.063262,0.032647
002.B8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C4C,0.370263,0.55391,0.21,0.607793,0.536547,0.833936,0.002275,0.502597,0.629737,0.44609,0.79,0.392207,0.463453,0.166064,0.997725,0.497403
002.C4D,0.130314,0.312911,0.035319,0.38284,0.294278,0.716541,1e-06,0.238416,0.869686,0.687089,0.964681,0.61716,0.705722,0.283459,0.999999,0.761584
002.C5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.C8,0.804157,0.891449,0.672461,0.984919,0.979993,0.995259,0.157779,0.837645,0.195843,0.108551,0.327539,0.015081,0.020007,0.004741,0.842221,0.162355
002.CA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CA3,0.741495,0.851561,0.589187,0.958432,0.945334,0.986687,0.083761,0.794755,0.258505,0.148439,0.410813,0.041568,0.054666,0.013313,0.916239,0.205245
002.CA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAAAZ,0.714776,0.841026,0.530156,0.95486,0.940423,0.985654,0.086522,0.735326,0.285224,0.158974,0.469844,0.04514,0.059577,0.014346,0.913478,0.264674
002.CAAB,0.935318,0.966578,0.878495,0.982562,0.976883,0.994509,0.699097,0.933884,0.064682,0.033422,0.121505,0.017438,0.023117,0.005491,0.300903,0.066116
002.CAAC,0.111126,0.303037,0.021124,0.458634,0.365999,0.769162,0.0,0.176793,0.888874,0.696963,0.978876,0.541366,0.634001,0.230838,1.0,0.823207
002.CAB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CABA,0.801336,0.889713,0.668524,0.961218,0.94895,0.987603,0.153101,0.835697,0.198664,0.110287,0.331476,0.038782,0.05105,0.012397,0.846899,0.164303
002.CABB,0.156809,0.363053,0.039216,0.615566,0.533524,0.850655,1e-06,0.229781,0.843191,0.636947,0.960784,0.384434,0.466476,0.149345,0.999999,0.770219
002.CAC,0.857529,0.924649,0.743542,0.981179,0.975024,0.994087,0.402378,0.858313,0.142471,0.075351,0.256458,0.018821,0.024976,0.005913,0.597622,0.141687
002.CAD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAD2,0.75619,0.861171,0.607963,0.946862,0.930383,0.98284,0.096564,0.804765,0.24381,0.138829,0.392037,0.053138,0.069617,0.01716,0.903436,0.195235
002.CAD3,0.93586,0.966867,0.879452,0.996201,0.994941,0.998815,0.702867,0.934327,0.06414,0.033133,0.120548,0.003799,0.005059,0.001185,0.297133,0.065673
002.CAD4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAD5,0.324975,0.539021,0.145545,0.690685,0.617009,0.886264,0.00016,0.436699,0.675025,0.460979,0.854455,0.309315,0.382991,0.113736,0.99984,0.563301
002.CAD6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAE2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAE3,0.522426,0.686307,0.35357,0.712174,0.649829,0.888308,0.013122,0.641674,0.477574,0.313693,0.64643,0.287826,0.350171,0.111692,0.986878,0.358326
002.CAE4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAE5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CAE6,0.21328,0.423377,0.073461,0.426446,0.335981,0.746936,1e-05,0.324721,0.78672,0.576623,0.926539,0.573554,0.664019,0.253064,0.99999,0.675279
002.CB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBAB0,0.389241,0.601011,0.190381,0.795044,0.739484,0.929225,0.000436,0.487687,0.610759,0.398989,0.809619,0.204956,0.260516,0.070775,0.999564,0.512313
002.CBABA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBABB,0.424485,0.595983,0.269426,0.541314,0.469525,0.791376,0.006008,0.566433,0.575515,0.404017,0.730574,0.458686,0.530475,0.208624,0.993992,0.433567
002.CBABC,0.408367,0.579916,0.256571,0.451143,0.381371,0.725429,0.005266,0.553359,0.591633,0.420084,0.743429,0.548857,0.618629,0.274571,0.994734,0.446641
002.CBAC,0.100733,0.272717,0.02239,0.345606,0.257106,0.694251,0.0,0.195176,0.899267,0.727283,0.97761,0.654394,0.742894,0.305749,1.0,0.804824
002.CBB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBB2,0.802758,0.890589,0.670506,0.959763,0.94706,0.987125,0.155439,0.836679,0.197242,0.109411,0.329494,0.040237,0.05294,0.012875,0.844561,0.163321
002.CBB3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBB4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBB5,0.697968,0.822121,0.53606,0.919802,0.895854,0.97359,0.056013,0.765116,0.302032,0.177879,0.46394,0.080198,0.104146,0.02641,0.943987,0.234884
002.CBB6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CBC,0.212955,0.404685,0.082186,0.506856,0.427024,0.780072,4e-05,0.328869,0.787045,0.595315,0.917814,0.493144,0.572976,0.219928,0.99996,0.671131
002.CC0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CCB,0.296692,0.51833,0.117528,0.726878,0.659761,0.900855,8e-05,0.386169,0.703308,0.48167,0.882472,0.273122,0.340239,0.099145,0.99992,0.613831
002.CD11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD12A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD12B,0.480353,0.648971,0.316095,0.423178,0.354934,0.702215,0.009405,0.610145,0.519647,0.351029,0.683905,0.576822,0.645066,0.297785,0.990595,0.389855
002.CD1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CD1D,0.152244,0.361281,0.036581,0.564271,0.473729,0.829755,0.0,0.233645,0.847756,0.638719,0.963419,0.435729,0.526271,0.170245,1.0,0.766355
002.CD2,0.973123,0.986378,0.947652,0.998543,0.998058,0.999546,0.935755,0.967144,0.026877,0.013622,0.052348,0.001457,0.001942,0.000454,0.064245,0.032856
002.CDA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CDAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CDAB,0.540914,0.7103,0.353419,0.658584,0.587858,0.864663,0.012569,0.634035,0.459086,0.2897,0.646581,0.341416,0.412142,0.135337,0.987431,0.365965
002.CDB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CDC,0.397161,0.597779,0.211669,0.644908,0.567951,0.863194,0.000977,0.516323,0.602839,0.402221,0.788331,0.355092,0.432049,0.136806,0.999023,0.483677
002.CDD,0.236718,0.448836,0.086535,0.51927,0.431626,0.799435,2e-05,0.345526,0.763282,0.551164,0.913465,0.48073,0.568374,0.200565,0.99998,0.654474
002.CE,0.938299,0.968168,0.88377,0.992425,0.989926,0.997631,0.719854,0.936329,0.061701,0.031832,0.11623,0.007575,0.010074,0.002369,0.280146,0.063671
002.CF1,0.743145,0.852648,0.591273,0.902969,0.874678,0.96765,0.085095,0.795878,0.256855,0.147352,0.408727,0.097031,0.125322,0.03235,0.914905,0.204122
002.CF21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2B21,0.735068,0.847307,0.581113,0.912122,0.886164,0.970899,0.078795,0.79038,0.264932,0.152693,0.418887,0.087878,0.113836,0.029101,0.921205,0.20962
002.CF2B22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2B2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2B2B,0.398486,0.569882,0.248818,0.496872,0.42551,0.76044,0.004853,0.545227,0.601514,0.430118,0.751182,0.503128,0.57449,0.23956,0.995147,0.454773
002.CF2C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2C3,0.842731,0.914654,0.728207,0.977474,0.97019,0.992882,0.241875,0.86457,0.157269,0.085346,0.271793,0.022526,0.02981,0.007118,0.758125,0.13543
002.CF2C41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2C42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2C4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.CF2C4B,0.531763,0.706064,0.338662,0.753809,0.694079,0.909874,0.008803,0.623448,0.468237,0.293936,0.661338,0.246191,0.305921,0.090126,0.991197,0.376552
002.CF2D,0.309339,0.480696,0.173801,0.457029,0.386138,0.731599,0.001866,0.454355,0.690661,0.519304,0.826199,0.542971,0.613862,0.268401,0.998134,0.545645
002.CFZ,0.51635,0.709782,0.289784,0.90652,0.877987,0.969574,0.009189,0.549165,0.48365,0.290218,0.710216,0.09348,0.122013,0.030426,0.990811,0.450835
002.CG,0.924264,0.960642,0.859192,0.993288,0.991071,0.997902,0.623323,0.924994,0.075736,0.039358,0.140808,0.006712,0.008929,0.002098,0.376677,0.075006
002.CH,0.174336,0.37282,0.053505,0.49575,0.411195,0.779894,5e-06,0.272646,0.825664,0.62718,0.946495,0.50425,0.588805,0.220106,0.999995,0.727354
002.D1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D2Z,0.849782,0.920775,0.728442,0.989701,0.986302,0.99678,0.468282,0.841096,0.150218,0.079225,0.271558,0.010299,0.013698,0.00322,0.531718,0.158904
002.D31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D3Z,0.153206,0.364177,0.03462,0.622243,0.541495,0.853198,5e-06,0.199829,0.846794,0.635823,0.96538,0.377757,0.458505,0.146802,0.999995,0.800171
002.D4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.D6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DA5Z,0.275116,0.494482,0.105645,0.506458,0.418781,0.791932,0.000103,0.361829,0.724884,0.505518,0.894355,0.493542,0.581219,0.208068,0.999897,0.638171
002.DA6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA1Z,0.709255,0.833847,0.53605,0.891325,0.859706,0.963731,0.068506,0.752495,0.290745,0.166153,0.46395,0.108675,0.140294,0.036269,0.931494,0.247505
002.DAA211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA2Z,0.449201,0.656596,0.229896,0.880262,0.844854,0.96039,0.00293,0.500137,0.550799,0.343404,0.770104,0.119738,0.155146,0.03961,0.99707,0.499863
002.DAA31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAA42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002.DAB1,0.360801,0.530278,0.220108,0.66834,0.601809,0.866261,0.003528,0.513326,0.639199,0.469722,0.779892,0.33166,0.398191,0.133739,0.996472,0.486674
