vatnLnr,nve_area_km2,nve_perim_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,area_km2,perim_km,width_km,length_km,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
1756,11.41,29.72,61.0,139.0,700.886,2.895,085.G21,11.521642278646622,34.40331907378202,0.6981321007416641,16.503527436149348,23.639548186678056,085,0.012510114349424839,10.794303894042969,19.258407592773438,28.152514457702637,77.2264404296875,20.16758813195814,11.769819695286035,92787,76.02616882324219,137.52235412597656,165.6410675048828,209.12554168701172,422.48187255859375,180.04970523888045,52.35817522002023,92787,104.02353641563826
28328,1.03,8.09,20.0,38.0,20.924,0.026,085.A3,1.0376328908568926,8.166081158781274,0.2722910217990504,3.8107495575915866,13.995134809857607,085,0.002352404408156872,13.22179889678955,24.67913246154785,34.77089309692383,78.40454864501953,25.37952719332111,15.490410448799054,10361,14.31724739074707,26.87914276123047,38.94361877441406,64.71935272216797,295.18695068359375,51.11735112440884,35.5440341452278,10361,36.80010373366177
1772,3.05,10.6,16.0,46.0,49.599,0.336,086.E,3.1293722539469924,11.415394338896144,0.614411269105581,5.093285900342491,8.289701306678436,086,0.01288257259875536,5.37807834148407,10.406278610229492,17.434127807617188,55.39596939086914,12.012322057528618,8.502309457006774,34070,477.12066650390625,488.6922149658203,501.3416748046875,525.2449340820312,643.1295776367188,511.37012034047547,28.849947876904576,34070,34.24945383656922
28258,0.66,3.59,19.0,40.0,12.59,0.071,086.D,0.6630248999685792,3.662627202215986,0.4968460122113344,1.3344675888966586,2.6858776282761836,086,0.16544167697429657,6.776139974594116,12.30218505859375,19.279512882232666,53.58494186401367,13.74981229810216,8.597733812127089,9906,456.5344543457031,483.9508285522461,493.379150390625,510.4736328125,609.7260131835938,500.9550777306683,24.80302433255105,9906,44.420623384965154
1800,22.48,44.62,129.0,278.0,2907.584,2.263,087.B11,22.662947955964484,44.79387781026909,1.0622586159618166,21.334680289172727,20.084261938280775,087,0.0030176762957125902,19.552583694458008,31.185991287231445,41.40605545043945,85.92938995361328,31.17517753901144,15.810560052921756,233329,48.86359405517578,113.86156463623047,187.46607971191406,299.6224060058594,808.4702758789062,227.00242147354166,142.88056385964663,233329,178.13882741836588
1801,2.23,11.34,21.0,47.0,47.283,0.186,087.CB1,2.2752209703710666,11.632679631029504,0.421760600741639,5.394579214773113,12.790619145759683,087,0.017929451540112495,5.601105451583862,17.055706024169922,27.24957847595215,74.41096496582031,17.97083424031345,13.938071768212845,22970,284.93963623046875,310.5802459716797,323.7508850097656,352.91624450683594,535.8251342773438,337.61578145407054,35.96830294274655,22970,52.67614522360179
29446,0.26,3.13,7.0,18.0,1.738,0.028,087.B1B0,0.22263582175501742,2.2570196910764957,0.2548235149996918,0.873686330538556,3.4285938271419445,087,0.00887733418494463,4.807421684265137,10.128971099853516,16.872774600982666,36.43611145019531,11.39250113705276,7.698446503155612,3298,197.40780639648438,201.85474014282227,206.87911987304688,217.6340446472168,258.6900939941406,211.15560567010309,12.048625400415663,3298,13.74779927361871
1802,24.77,42.4,121.0,230.0,2997.873,3.351,088.B11,22.92260571811861,42.533725711043765,1.138840430209994,20.12802242531189,17.67413756253844,088,0.00741180032491684,13.606143951416016,23.3485164642334,34.0460319519043,84.2203598022461,24.81206351048021,14.540579526813541,224089,15.411778450012207,60.98770523071289,118.69876861572266,208.84925842285156,893.0818481445312,153.64632802145576,121.95769995846653,224089,138.23454957144355
1803,1.14,6.28,15.0,37.0,16.852,0.329,088.D1,1.1295202718521664,6.274030870137502,0.41494966172932424,2.722065773339427,6.559990341949133,088,0.0028194172773510218,6.7685980796813965,11.49663257598877,16.86872673034668,41.41254806518555,12.192380048573396,7.168580396524676,13073,1077.0023193359375,1092.175048828125,1102.3519287109375,1117.4024658203125,1177.4197998046875,1106.7712078329382,17.73456387006504,13073,29.768888497000717
1804,1.99,8.67,22.0,54.0,42.763,2.117,088.C2AB,1.977535095114757,9.117976870538168,0.4854599946848914,4.073528440584193,8.391069264581297,088,0.015391022898256779,9.280598640441895,16.416738510131836,25.101743698120117,56.512481689453125,17.838124849070272,10.420535964232753,20705,1135.0623779296875,1154.679443359375,1170.9615478515625,1197.6954345703125,1317.275634765625,1181.338034291234,34.75796375528419,20705,46.27565636154645
1805,2.78,11.77,24.0,46.0,65.69,0.133,088.1B,2.8277723521561398,12.296603085173944,0.500703547725807,5.647597994861165,11.279324902954105,088,0.05914273485541344,9.520910024642944,15.871805191040039,23.087275505065918,66.58015441894531,17.088633076573064,10.30302480697483,30768,28.557979583740234,43.529335021972656,61.25514221191406,87.89005470275879,235.77163696289062,69.48230304212169,31.743476374415792,30768,40.92432345838145
1806,10.7,0.0,73.0,138.0,785.0,1.63319178,088.2B1,10.517022813215744,29.22156696021859,0.7592687911296183,13.851514688979677,18.243229342235693,088,0.009060142561793327,16.312279224395752,26.57657241821289,34.644253730773926,84.16889190673828,26.143851107873957,15.042773790895826,104344,47.34362030029297,70.74341583251953,117.29399108886719,182.47567749023438,661.736572265625,139.56507321935138,85.13738567919458,104344,92.22145291905841
27288,5.01,14.14,57.0,94.0,283.155,2.668,088.1B,5.059697356833188,14.450898879238487,0.7856975631854901,6.439751876433753,8.196222284723358,088,0.007824061438441277,16.525216579437256,30.774070739746094,39.62385845184326,81.81964111328125,29.819315826140148,17.356308488471168,58852,34.40354537963867,56.4183988571167,112.35527038574219,204.3018798828125,723.1754760742188,148.32286073540408,117.91450824405122,58852,113.9193153557654
1807,50.8,0.0,237.0,514.0,12060.0,17.69521864,089.B1,50.755785691371244,69.18458284453075,1.5354074425945523,33.05688397967082,21.529714564761292,089,0.0029447670094668865,16.042962074279785,26.036832809448242,35.7858772277832,79.39986419677734,26.366726222368623,13.718059160556763,479663,52.97206115722656,110.17387008666992,195.7711944580078,324.1085510253906,811.1677856445312,234.56748592240803,150.7817987111548,479663,181.59542476518146
1859,2.0,0.0,17.0,41.5,34.1,0.0,035.1B,2.0618577202061594,9.067752507529866,0.5127571923984475,4.021119061366486,7.842150477807048,035,0.00545917684212327,7.435941219329834,13.66596794128418,22.47146224975586,76.40107727050781,15.981172719056813,11.288053391544139,24343,43.50402069091797,55.77670669555664,70.03299713134766,95.75222778320312,247.4497528076172,80.3460183625683,33.71418422710288,24343,36.84199767165033
24734,0.17,0.0,8.0,19.5,1.4,0.0,035.3C,0.16556908631594364,2.0820183703961934,0.19591878791751632,0.8450903972805803,4.3134729765497095,035,0.3803403377532959,8.019478797912598,12.819182395935059,19.27617073059082,53.02842330932617,14.48735779494382,8.62062021996301,2225,462.0264587402344,470.8502502441406,475.9658203125,482.9759826660156,522.6732788085938,478.1983146067416,9.859687939127227,2225,16.1718558665072
24815,0.19,0.0,12.0,29.5,2.4,0.0,035.3B,0.1952757585830203,2.27667326844047,0.21045281058866394,0.9278838236315711,4.408987558950432,035,0.8160708546638489,13.822012662887573,20.197649002075195,28.07000732421875,64.6964111328125,21.654071152688605,11.02438731101863,2492,216.178955078125,238.18394088745117,247.48971557617188,262.1945037841797,320.3433532714844,251.83943619582664,18.510345563975108,2492,35.660481117701636
24906,0.4,0.0,7.0,19.5,2.8,0.0,035.3AZ,0.37537303351211865,3.3748901504438282,0.26364091666390943,1.4238041585580046,5.400543195550622,035,0.08433068543672562,8.032830953598022,25.334869384765625,36.93893527984619,77.9243392944336,25.906169818161533,18.726461481585456,4482,528.8388061523438,538.7204437255859,550.774658203125,583.1196746826172,702.0699462890625,566.465305667113,36.795216803650426,4482,37.62649951476919
1864,28.87,75.95,156.0,376.0,4511.095,1.571,036.B110,28.875422273129242,79.68815770054138,0.7383945007859118,39.105684349484775,52.9604219802051,036,0.0024868552573025227,20.312728881835938,32.37592697143555,43.15473937988281,83.4233169555664,31.909465020576132,16.598216160984844,260253,66.06796264648438,110.62528991699219,170.85157775878906,252.43824768066406,624.2979736328125,189.92409693644262,94.93445021464319,260253,123.85613428995825
1865,7.36,22.41,59.0,101.0,437.442,0.403,036.E10,7.394810369257418,22.185431101267508,0.7123869228436686,10.380328627790085,14.571194802895086,036,0.0003604683734010905,19.04422664642334,28.596858978271484,36.81674003601074,77.52960205078125,27.954828387027085,13.699097419089671,74062,371.9263916015625,406.76536560058594,457.56683349609375,520.2188720703125,724.9171142578125,470.4786260160406,73.01021530574239,74062,98.55223441447811
1872,1.8,0.0,20.0,38.0,36.02,0.56092603,036.A1B3,1.8354500982450408,12.92753405598032,0.2976679544650467,6.166099073525114,20.71468890430784,036,0.008128306828439236,5.98044753074646,11.606505393981934,18.495813369750977,53.42496109008789,13.313027759013012,9.480358188716043,14063,509.9313049316406,522.3870239257812,528.063720703125,540.1485900878906,608.3004150390625,532.9403043447344,14.59701648117028,14063,23.00899941309376
23710,0.26,3.91,8.0,25.0,2.132,0.02,036.2C,0.2700716968125506,4.167657017822199,0.13885632894627575,1.9449721799648239,14.007083398534494,036,0.026875056326389313,6.256333827972412,11.89073371887207,19.995866775512695,49.40605926513672,13.812168170103092,9.59344234210083,2425,562.5950317382812,565.8999633789062,569.1082153320312,575.4859619140625,612.4869995117188,571.4605670103093,7.520284344541379,2425,8.865535272028069
1889,7.26,19.01,64.0,134.0,466.069,0.623,049.B1,7.351319015570522,19.32796111487525,0.8323889188252309,8.831591638612394,10.609934177255287,049,0.02316800132393837,30.554421424865723,36.34600067138672,48.33772659301758,85.86482238769531,38.78432856356632,14.995212812426864,83582,413.9622497558594,512.7501831054688,589.8280029296875,699.4765319824219,1238.3172607421875,620.9561867387715,137.07334438055463,83582,206.99393698291215
1904,1.2,12.67,9.0,36.0,11.311,0.132,049.4B,1.2041680211700017,12.524734219832135,0.19858361059643892,6.063783499319628,30.535165923850748,049,0.01731749437749386,5.557948470115662,9.190507888793945,13.661282300949097,41.338706970214844,10.232813190556865,6.330315828227049,6788,1004.855224609375,1016.7325592041016,1019.766845703125,1025.2352905273438,1062.113037109375,1021.9182380671774,7.550444388043955,6788,17.063013457802413
1905,3.6,0.0,53.0,79.0,191.0,0.12610186,050.A3,3.652255265475513,10.398628701683588,0.8372831616991092,4.362031189142685,5.209744311937147,050,0.04534493014216423,19.221549034118652,34.59051513671875,48.746124267578125,83.33753967285156,34.230481055538775,19.10305603380967,46346,14.790450096130371,64.37263488769531,150.88656616210938,285.77569580078125,664.328369140625,190.72752772623312,152.01839766769095,46346,175.93707763010275
1907,2.4,0.0,17.0,40.0,41.0,0.1758508,050.CB,10.465631447222064,21.200549161658728,1.1018252665148118,9.498449314314552,8.620649392402424,050,0.01806408353149891,8.031039237976074,13.081475257873535,19.75313377380371,77.19315338134766,14.80020341891138,9.388417556368099,95001,832.2232055664062,957.4801025390625,986.314697265625,1023.67724609375,1195.3046875,994.6081409669372,61.89252583216039,95001,162.38493540053094
1934,3.92,12.75,51.0,123.0,198.805,0.798,094.B,3.832320077868056,12.383250443246167,0.697534969796699,5.4940902518263846,7.876437009928939,094,0.0017025128472596407,9.126381397247314,19.050941467285156,29.53943681716919,73.7030029296875,20.029443650753514,13.329854104325346,39548,14.085798263549805,36.24721813201904,61.955360412597656,112.18105125427246,386.870849609375,82.95730504703145,60.25355246423341,39548,68.87150678348165
1945,1.99,6.87,14.0,37.0,28.412,0.366,095.D,2.052407457582117,6.756595014497065,0.7942654906852977,2.584032016563235,3.253360553703163,095,0.0427028089761734,6.558898568153381,10.281448364257812,16.898751258850098,69.906005859375,13.159736664781047,10.184758154933627,30052,81.41152954101562,97.40458106994629,115.639404296875,140.3848533630371,346.83245849609375,127.86971748968455,43.79764693584611,30052,46.45818794866892
1955,1.34,6.97,10.0,20.0,12.758,0.054,097.7B,1.3552883117432815,6.717582885500036,0.46899013760178243,2.889801305148236,6.161752824751198,097,0.0,6.443020820617676,13.445901870727539,21.14470100402832,59.814064025878906,14.131653526245362,9.181066732746892,16441,0.0,7.064048767089844,23.828800201416016,49.91976547241211,102.94970703125,29.696767988565174,24.64251337239834,16441,29.696767988565174
1960,0.68,4.62,21.0,40.0,14.553,0.03,099.B1,0.6908326327379531,5.04819375893097,0.3123465752016168,2.211750304263868,7.081077494882741,099,0.15743228793144226,22.187460899353027,31.465293884277344,41.96725559234619,74.73120880126953,32.97626558788598,14.910936826184304,8420,164.00498962402344,196.46038055419922,222.08602905273438,266.2175979614258,399.3362731933594,234.6190320665083,46.90506118823022,8420,70.61404244248487
1961,1.05,10.05,20.0,49.0,20.686,0.122,099.D1,1.0293821124671507,9.041403445605699,0.24049841526309068,4.280203307539759,17.797220421837192,099,0.010975411161780357,11.473289489746094,21.222307205200195,29.346355438232422,66.68971252441406,20.906718130859186,11.81972787992089,10347,545.9888305664062,576.8175659179688,588.2220458984375,604.857177734375,677.6155395507812,593.0548951386876,19.463821397657284,10347,47.066064572281334
1964,1.7,8.62,24.0,76.0,41.16,0.57,099.G1,1.597061575854613,10.932114028107568,0.3097284339102693,5.156328580143515,16.647901889554458,099,0.005070732440799475,8.35531997680664,14.35953140258789,24.525131225585938,73.41114807128906,17.005997386932677,11.255293458282198,12581,993.2228393554688,1006.691162109375,1017.1581420898438,1040.0919189453125,1170.30419921875,1024.806533661871,23.666971508636088,12581,31.58369430640232
1965,1.49,8.68,14.0,70.0,20.295,0.345,099.G3,1.2882242198271816,13.59394793498732,0.19513099995897676,6.601842967534683,33.832876216093894,099,0.010258364491164684,4.578124523162842,8.955436706542969,14.64756965637207,57.176326751708984,10.880807925120502,8.71854382642687,8921,994.1861572265625,1002.1055297851562,1007.1624755859375,1013.9959106445312,1069.9696044921875,1009.837013787692,10.287081603419294,8921,15.650856561129444
1967,0.14,10.83,8.0,17.0,1.1,0.018,099.B2E,0.131082552402087,2.9174176664151372,0.09620726734276175,1.362501565864807,14.162148073602012,099,0.01349882036447525,6.25812828540802,10.568028450012207,16.2654447555542,43.3123664855957,11.930272523400935,7.793755819062646,1282,1147.420166015625,1153.0838012695312,1155.696533203125,1158.7548522949219,1176.7740478515625,1156.231961778471,4.315303757971199,1282,8.811795762846032
1968,1.54,9.55,17.0,50.0,25.598,0.459,099.B2F,1.5257402949220036,9.939003261819439,0.32877161333309823,4.640730017576621,14.115361026850024,099,0.07455373555421829,6.91704249382019,12.061882019042969,18.548015594482422,64.83341217041016,13.712059399477807,9.094287743159496,12639,1159.5609130859375,1176.868896484375,1183.9119873046875,1197.743896484375,1279.255126953125,1189.6208560803861,18.100378384741436,12639,30.059942994448647
1969,1.51,8.34,17.0,40.0,25.708,1.183,099.B2G,1.4061854455645955,8.153615593964417,0.38042168874965565,3.696386108232553,9.716549338660437,099,0.027090340852737427,9.777164459228516,14.425020217895508,19.067697525024414,42.872928619384766,14.743608820509529,6.866409145859167,15583,1173.3795166015625,1200.1373291015625,1211.990966796875,1227.3621826171875,1276.3177490234375,1215.1661425912853,18.069095153860268,15583,41.78662598972278
1970,0.71,4.2,22.0,57.0,15.946,0.556,099.D2B,0.7115968051120621,4.298199383241114,0.4089218971641665,1.7401777944563905,4.255526071174848,099,0.0075491080060601234,11.275131940841675,22.459426879882812,36.10358238220215,72.98345947265625,25.18451992375183,16.893528503617983,9574,1039.3267822265625,1060.7041931152344,1085.679443359375,1129.0663757324219,1304.61279296875,1105.0571339043242,57.239240981930614,9574,65.73035167776175
1972,0.61,4.95,23.0,64.0,14.41,2.094,099.D22B,0.6192967221394838,5.07157095627507,0.2737824455681831,2.262003032569352,8.262045537196505,099,0.030107200145721436,7.03110408782959,14.085651397705078,21.845566272735596,54.383243560791016,15.125518518163704,9.437333662953867,6524,1138.5830078125,1152.6837463378906,1160.1240234375,1173.2239685058594,1221.5218505859375,1165.2707694665849,15.806325630048025,6524,26.687761654084852
1975,1.42,12.2,24.0,67.0,34.076,0.862,099.B2B1D,4.202750837582138,22.05055686389062,0.3953703850534236,10.629908046891886,26.885949096707236,099,0.000699411379173398,4.594069957733154,9.239276885986328,18.57668113708496,71.16534423828125,13.457665487953998,12.435193678279767,30259,1316.974365234375,1322.8434448242188,1329.4774169921875,1341.979736328125,1517.58349609375,1340.91661984864,30.793613890623018,30259,23.94225461426504
31736,0.8,5.08,16.0,28.0,12.751,0.092,099.2B,0.7944308519682381,5.157571348361951,0.35767236593402607,2.221113308246949,6.209910297226153,099,0.05531797558069229,13.779758930206299,24.55703353881836,31.757402420043945,61.009647369384766,22.642198135730975,11.728061984901464,9843,482.650634765625,504.2493133544922,522.33642578125,546.0185852050781,638.4581298828125,528.7508381590978,28.53187182664583,9843,46.10020339347284
31775,0.52,5.79,6.0,16.0,3.094,0.018,099.B2C0,0.5401354921412005,6.136624543277033,0.18749375907790222,2.8808185125606145,15.364876818986046,099,0.018253497779369354,4.82652747631073,12.295389175415039,20.81844997406006,47.69354248046875,13.7707311058276,10.459265307035889,4942,698.9310913085938,702.1390686035156,707.739990234375,718.0691223144531,758.8147583007812,711.7201031970862,11.616875490595687,4942,12.789011888492496
1982,7.85,25.87,33.0,102.0,259.969,8.096,101.5B,7.524568514399433,25.06166074686797,0.6324001017430056,11.89843027169098,18.81471909776235,101,0.0018141311593353748,8.527072668075562,16.56401252746582,27.475945472717285,69.60829162597656,18.91516716807629,13.011395254023174,70468,24.55819320678711,38.48013782501221,56.12159729003906,100.47567367553711,306.71295166015625,75.96871629675881,50.65321147697503,70468,51.410523089971704
1986,5.9,11.72,50.0,90.0,295.076,8.593,103.AC,5.985613919148474,12.59545506735717,1.166509332595793,5.131218201082792,4.398780239215463,103,0.0011058665113523602,11.589994668960571,18.75406265258789,27.683998107910156,73.10345458984375,20.998998572221783,12.59053358363133,75642,1103.3095703125,1221.1874389648438,1263.822021484375,1359.5361633300781,1762.598388671875,1297.5902276513048,103.29860312636157,75642,194.28065733880476
1987,2.15,13.27,5.0,13.8,11.781,0.084,103.BE,2.141521938309126,13.587984216017912,0.3313704648933631,6.462621643115593,19.50270868345283,103,0.00127294787671417,6.391462564468384,9.197979927062988,12.469698429107666,28.600074768066406,9.598625250333779,4.56226811641449,22470,852.6790161132812,861.3244171142578,867.6920166015625,876.0636138916016,916.5574340820312,869.64290164664,10.248831083838702,22470,16.963885533358734
1994,21.98282,,89.0,155.0,2073.5,1.73524801,104.B1,23.14132236350308,45.75469379370807,1.0607195124988866,21.81662738435515,20.567762850858323,104,0.005901374388486147,23.355438232421875,33.91903305053711,43.89829444885254,85.5657958984375,33.74379288675577,16.172384332177145,237107,20.87775421142578,67.40870666503906,149.0399169921875,272.399169921875,1093.073486328125,189.8460357560089,152.63877040019628,237107,168.9682815445831
2007,2.01,10.67,6.0,18.0,12.169,0.312,107.6B,2.0973152503559818,10.463418323349886,0.4374652818983673,4.794243879776576,10.959141395111631,107,0.0038807939272373915,2.6268184185028076,4.686047077178955,8.286386489868164,48.47529983520508,6.1904633740907675,5.090792477286804,22409,37.214359283447266,41.476890563964844,45.36630630493164,50.867698669433594,106.7389144897461,48.2410750145031,9.955322569211031,22409,11.026715731055837
2008,1.18,5.52,7.0,15.0,8.677,0.42,107.63B,1.0544770291824397,5.643600302506695,0.4433454289937747,2.378454722259573,5.3647890938173415,107,0.004326020833104849,1.4780731201171875,2.578909158706665,4.178866147994995,27.693599700927734,3.4627557218636396,3.111883545703903,13479,25.83858299255371,27.605896949768066,30.181650161743164,33.04836845397949,62.5889778137207,31.709680336078343,5.854770624984703,13479,5.871097343524632
2009,4.07,15.96,11.0,24.0,45.268,0.501,108.2B,3.9620295960824015,15.828486352584996,0.5370657892899362,7.377177387002561,13.736077654017123,108,0.013106022961437702,2.864572286605835,4.943737030029297,8.5106201171875,60.00853729248047,7.41079615016102,7.710860039742189,37573,7.411437034606934,13.374170303344727,18.86309814453125,28.140220642089844,167.68505859375,24.937225534293244,19.61826272444701,37573,17.52578849968631
2010,4.12,11.94,40.0,90.0,166.19,0.719,052.1B,4.134862747826938,13.100408894921154,0.7077238277675617,5.842480619693015,8.255311451251385,052,0.01336660049855709,13.911029815673828,22.73926544189453,33.02493667602539,85.60193634033203,24.580968396090512,16.09535427625735,45121,22.511259078979492,39.307533264160156,83.87681579589844,141.70436096191406,611.0642700195312,107.0826001196782,90.07037578927009,45121,84.57134104069871
2034,2.27,9.63,42.0,95.0,94.225,0.485,038.C,2.208936285495218,9.631179778976005,0.5134506754942034,4.302139213993799,8.378875361012877,038,0.05481952056288719,12.96560525894165,20.523990631103516,28.392061233520508,73.05750274658203,21.12714301103952,11.475414583087431,24367,156.87461853027344,171.7223663330078,193.79220581054688,230.68650817871094,332.1298522949219,204.19575655599786,38.4902445742858,24367,47.32113802572442
2035,1.71,0.0,21.0,53.0,36.76,1.269,038.4B,1.7204946927205698,9.224541459549949,0.4093576687764817,4.202913060998492,10.267092524638581,038,0.07072564214468002,8.662034034729004,14.20390796661377,20.947944164276123,62.75062942504883,15.831852322014175,9.649738463174819,18906,14.858624458312988,37.75560188293457,49.40437316894531,65.39508628845215,150.6670379638672,54.42744697450545,21.509150627173067,18906,39.56882251619246
22439,0.6,4.71,12.0,38.0,7.287,0.707,038.D,0.609633507051547,4.850534322263921,0.28481533669236325,2.140451824439597,7.515226705476036,038,0.0021908998023718596,6.757530212402344,11.535086631774902,17.507789611816406,62.05133819580078,13.136778410880176,9.112233381455999,6351,583.8098754882812,589.5903930664062,596.4667358398438,607.7903137207031,663.2627563476562,601.0592820028342,15.904309069200973,6351,17.249406514552902
22508,0.47,0.0,16.0,34.5,7.6,0.0,038.D,0.44322901287404004,4.215814862138488,0.23689226030913235,1.8710151707601115,7.898169270361691,038,0.37244683504104614,15.386755466461182,26.63544273376465,34.02791213989258,68.61489868164062,25.782392937115134,13.296153003758723,5359,488.7498779296875,506.3115234375,518.8670043945312,540.1772155761719,609.0982666015625,525.9662250419855,23.913423110777053,5359,37.21634711229797
22548,0.44,0.0,16.0,26.5,7.2,0.0,038.AZ,0.433974686660516,3.4533394555865007,0.30532733656488,1.4213423912283702,4.655142926995483,038,0.06192141771316528,2.534231662750244,14.414125442504883,22.78158950805664,59.361595153808594,14.511057884342268,12.062213529121152,5633,226.73110961914062,231.61874389648438,239.37098693847656,261.10406494140625,342.4058837890625,248.70470885851233,21.61258844498481,5633,21.97359923937171
2038,3.44,0.0,20.0,72.0,71.26,3.788,039.3B,3.4684316596504954,20.290740601119015,0.35424229545802444,9.791128005101484,27.639635725716648,039,0.005685201846063137,4.051605224609375,7.457498073577881,12.101802825927734,46.76376724243164,8.789211614053572,6.355830014967353,24677,1.7742444276809692,22.621917724609375,27.197914123535156,32.600040435791016,68.89627075195312,28.185706832272967,8.032041650646484,24677,26.411462404591997
2039,2.4,0.0,9.0,42.0,23.48,0.364,039.4B,2.3599839287426074,26.930314905450455,0.1776086747202852,13.287548778004943,74.81362494783221,039,0.0057145338505506516,5.790191173553467,10.351930618286133,15.958390235900879,47.017093658447266,11.71712857650029,7.918212065180711,19013,8.54881763458252,14.273531913757324,18.27784538269043,23.541423797607422,59.5893669128418,19.649231775627204,6.832747825586196,19013,11.100414141044684
2042,2.61,0.0,49.0,130.0,129.81,0.326,053.B1,2.6998933919509933,17.33095245653566,0.32365764927445806,8.341818578993372,25.773586991357043,053,0.11034930497407913,11.604042530059814,21.413684844970703,32.34261608123779,71.3130874633789,22.79525126036754,13.617511528948645,24596,0.0,23.087923526763916,38.50859832763672,61.668264389038086,177.51254272460938,45.96986298585136,28.788605972917324,24596,45.96986298585136
2044,2.76,0.0,37.0,90.0,102.58,0.678,053.C2B,2.8996880014671356,14.391182840533538,0.42849831632714075,6.7670931039396285,15.792578047782182,053,0.006768669933080673,15.785931587219238,27.125892639160156,39.08749198913574,79.73954772949219,28.59539266479796,16.577845536102878,31751,39.1130485534668,58.59980583190918,88.84953308105469,142.71086883544922,349.3679504394531,105.88556265944379,57.632366597082175,31751,66.772514105977
2047,1.64,0.0,9.0,40.0,15.55,0.638,053.5B,1.6415312271512674,15.469027328627591,0.21840164474359947,7.516112019570196,34.414173155124395,053,0.005964754614979029,6.984847903251648,12.224580764770508,18.850366592407227,57.209415435791016,13.793356939860653,9.04490549429375,10908,5.984670162200928,13.232316493988037,19.06594467163086,27.370795249938965,80.52241516113281,21.767013029427943,11.108392166115639,10908,15.782342867227015
2085,7.71,20.88,32.0,60.0,249.206,0.126,062.E11,7.64997874710114,24.351503621215812,0.664569322482059,11.511182488125847,17.321266719224173,062,0.0009691747254692018,6.4949305057525635,14.29816722869873,21.959590911865234,73.76311492919922,15.08258016483136,10.834081244715032,72195,46.063602447509766,52.89298629760742,74.69691467285156,106.63750839233398,282.7828063964844,85.98902971119884,39.73143005427775,72195,39.92542726368907
2101,19.4,0.0,40.0,104.5,784.0,4.71182164,109.DB,21.178846968428136,39.42094930044327,1.1404880019329386,18.569986648288697,16.282491895412875,109,0.0,7.500764966011047,13.208717346191406,21.77760934829712,60.42839050292969,14.84670624324638,9.085331875112608,223954,656.2342529296875,679.5113220214844,708.03271484375,760.0225067138672,1010.7388916015625,729.228895219554,64.09448364536104,223954,72.99464228986653
2103,0.52,3.36,6.0,10.5,3.184,0.024,109.CB1,0.5365075216497843,3.4523266960570225,0.40657049740467305,1.3195928506238381,3.2456679937364066,109,0.017941810190677643,3.448496460914612,7.018479824066162,13.253787994384766,38.120697021484375,9.502636320842079,8.210793756769812,8099,582.1585083007812,585.3231811523438,590.2564086914062,600.9378356933594,680.4202880859375,596.2868872700334,16.468084507513556,8099,14.12837896925214
2104,3.41,11.15,13.0,32.2,44.219,0.374,109.CC1,3.329961407476195,11.441901321496461,0.6576685507852407,5.06328210996299,7.698835688459713,109,0.020499583333730698,4.315948963165283,8.1797456741333,13.784687995910645,51.35896301269531,10.137785498335916,7.654240408828651,39361,581.7832641601562,588.4312744140625,599.369384765625,618.4742431640625,734.7156982421875,608.515129188791,27.39600876673872,39361,26.73186502863473
2118,2.45,14.13,34.0,77.0,83.011,0.109,064.B4,2.3070209335122076,13.479805573556108,0.36170415283640933,6.378198633941645,17.633744550415383,064,0.006447365041822195,17.49138355255127,27.894058227539062,36.033525466918945,77.27815246582031,27.253014162434454,13.514377033135556,24219,116.40705871582031,131.85993194580078,154.35389709472656,188.7066650390625,352.8827209472656,165.36347495767785,42.58264779500214,24219,48.95641624185754
2131,1.83,12.42,54.0,116.0,99.639,0.65,067.6C,1.976673835502599,11.397404270284044,0.3710194370652262,5.327682698076796,14.359578409742923,067,0.002465440658852458,11.96294641494751,21.97455596923828,31.592186450958252,67.86325073242188,22.04924012248594,11.994695363120568,20982,102.91299438476562,112.86734390258789,129.61590576171875,158.76294326782227,276.9011535644531,139.19963540177295,32.192004543446906,20982,36.28664101700733
2148,1.47,8.92,11.0,31.0,15.542,1.324,111.3B,1.5377043933427814,8.98645895593313,0.3732291961560348,4.120000281810531,11.038794189316569,111,0.002185769844800234,3.3590606451034546,6.3692779541015625,10.754193782806396,38.709373474121094,8.045896133199623,6.2906174152902175,16952,97.10491943359375,102.68243217468262,107.34613800048828,113.93331527709961,167.034912109375,110.5552294714488,11.23191914191583,16952,13.450310037855047
2161,1.16,10.87,13.0,66.0,15.592,0.236,112.3AAB,1.1408702494471898,12.785759515757588,0.18374048301106827,6.209139274867725,33.79298439361181,112,0.009965845383703709,5.2585437297821045,9.673553466796875,16.201459884643555,46.887367248535156,11.95334598449001,8.917804646127417,9510,329.8153076171875,338.86961364746094,342.95880126953125,351.5042953491211,378.7931823730469,345.83966876971607,9.534792043342184,9510,16.02436115252857
